,date,CS,ADM0_EN,ADM1_EN,ADM2_EN
32,2009-07-01,3.0,Ethiopia,SNNP,Kembata Tibaro
33,2009-07-01,3.0,Ethiopia,SNNP,Konso
34,2009-07-01,3.0,Ethiopia,Somali,Liban
35,2009-07-01,3.0,Ethiopia,Tigray,Mekele Special
5207,2009-07-01,2.0,Ethiopia,SNNP,Mirab Omo
77,2009-07-01,4.0,Ethiopia,Somali,Nogob
38,2009-07-01,3.0,Ethiopia,Amhara,North Gondar
5209,2009-07-01,2.0,Ethiopia,Amhara,North Shewa
40,2009-07-01,3.0,Ethiopia,Amhara,North Wello
5212,2009-07-01,2.0,Ethiopia,Tigray,North Western
5213,2009-07-01,2.0,Ethiopia,Gambela,Nuwer
43,2009-07-01,3.0,Ethiopia,Amhara,Oromia
79,2009-07-01,4.0,Ethiopia,Somali,Shabelle
45,2009-07-01,3.0,Ethiopia,SNNP,Sidama
46,2009-07-01,3.0,Ethiopia,SNNP,Siltie
47,2009-07-01,3.0,Ethiopia,Somali,Siti
48,2009-07-01,3.0,Ethiopia,Tigray,South Eastern
5159,2009-07-01,1.0,Ethiopia,Amhara,South Gondar
50,2009-07-01,3.0,Ethiopia,SNNP,South Omo
51,2009-07-01,3.0,Ethiopia,Amhara,South Wello
5162,2009-07-01,1.0,Ethiopia,Oromia,South West Shewa
53,2009-07-01,3.0,Ethiopia,Tigray,Southern
54,2009-07-01,3.0,Ethiopia,Amhara,Wag Hamra
55,2009-07-01,3.0,Ethiopia,Oromia,West Arsi
56,2009-07-01,3.0,Ethiopia,Oromia,West Guji
57,2009-07-01,3.0,Ethiopia,Oromia,West Hararge
5168,2009-07-01,1.0,Ethiopia,Oromia,West Wellega
5169,2009-07-01,1.0,Ethiopia,Tigray,Western
60,2009-07-01,3.0,Ethiopia,SNNP,Wolayita
5170,2009-07-01,1.0,Ethiopia,SNNP,Yem Special
5229,2009-07-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
63,2009-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5230,2009-07-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
65,2009-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
66,2009-07-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
5172,2009-07-01,2.0,Ethiopia,Gambela,Agnewak
71,2009-07-01,4.0,Ethiopia,Somali,Doolo
76,2009-07-01,4.0,Ethiopia,Somali,Korahe
5134,2009-07-01,1.0,Ethiopia,Oromia,Finfine Special
5156,2009-07-01,1.0,Ethiopia,Addis Ababa,Region 14
5164,2009-07-01,1.0,Ethiopia,Amhara,West Gojam
5124,2009-07-01,1.0,Ethiopia,SNNP,Basketo
5125,2009-07-01,1.0,Ethiopia,SNNP,Bench Maji
5189,2009-07-01,2.0,Ethiopia,Gambela,Etang Special woreda
5141,2009-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5143,2009-07-01,1.0,Ethiopia,SNNP,Kefa
5146,2009-07-01,1.0,Ethiopia,SNNP,Konta Special
5149,2009-07-01,1.0,Ethiopia,Gambela,Mejenger
5121,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5183,2009-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5140,2009-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5144,2009-07-01,1.0,Ethiopia,Oromia,Kelem Wellega
5148,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5150,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5210,2009-07-01,2.0,Ethiopia,Oromia,North Shewa
5157,2009-07-01,1.0,Ethiopia,SNNP,Sheka
5225,2009-07-01,2.0,Ethiopia,Oromia,West Shewa
5122,2009-07-01,1.0,Ethiopia,Amhara,Awi
5165,2009-07-01,1.0,Ethiopia,Amhara,West Gondar
173,2009-10-01,4.0,Ethiopia,Somali,Afder
99,2009-10-01,3.0,Ethiopia,SNNP,Alle
100,2009-10-01,3.0,Ethiopia,SNNP,Amaro
101,2009-10-01,3.0,Ethiopia,Oromia,Arsi
102,2009-10-01,3.0,Ethiopia,Oromia,Bale
105,2009-10-01,3.0,Ethiopia,Oromia,Borena
5241,2009-10-01,1.0,Ethiopia,Oromia,Buno Bedele
107,2009-10-01,3.0,Ethiopia,SNNP,Burji
5292,2009-10-01,2.0,Ethiopia,Tigray,Central
5242,2009-10-01,1.0,Ethiopia,Amhara,Central Gondar
110,2009-10-01,3.0,Ethiopia,Somali,Daawa
5294,2009-10-01,2.0,Ethiopia,SNNP,Dawuro
112,2009-10-01,3.0,Ethiopia,SNNP,Derashe
5295,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5244,2009-10-01,1.0,Ethiopia,Amhara,East Gojam
116,2009-10-01,3.0,Ethiopia,Oromia,East Hararge
5245,2009-10-01,1.0,Ethiopia,Oromia,East Shewa
5246,2009-10-01,1.0,Ethiopia,Oromia,East Wellega
119,2009-10-01,3.0,Ethiopia,Tigray,Eastern
180,2009-10-01,4.0,Ethiopia,Somali,Erer
122,2009-10-01,3.0,Ethiopia,Somali,Fafan
123,2009-10-01,3.0,Ethiopia,SNNP,Gamo
124,2009-10-01,3.0,Ethiopia,SNNP,Gedeo
5305,2009-10-01,2.0,Ethiopia,SNNP,Gofa
126,2009-10-01,3.0,Ethiopia,Oromia,Guji
127,2009-10-01,3.0,Ethiopia,SNNP,Guraghe
128,2009-10-01,3.0,Ethiopia,SNNP,Hadiya
129,2009-10-01,3.0,Ethiopia,SNNP,Halaba Special
5307,2009-10-01,2.0,Ethiopia,Harari,Harari
182,2009-10-01,4.0,Ethiopia,Somali,Jarar
5256,2009-10-01,1.0,Ethiopia,Oromia,Jimma
5259,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
136,2009-10-01,3.0,Ethiopia,SNNP,Kembata Tibaro
137,2009-10-01,3.0,Ethiopia,SNNP,Konso
184,2009-10-01,4.0,Ethiopia,Somali,Liban
141,2009-10-01,3.0,Ethiopia,Tigray,Mekele Special
5316,2009-10-01,2.0,Ethiopia,SNNP,Mirab Omo
185,2009-10-01,4.0,Ethiopia,Somali,Nogob
144,2009-10-01,3.0,Ethiopia,Amhara,North Gondar
5318,2009-10-01,2.0,Ethiopia,Amhara,North Shewa
146,2009-10-01,3.0,Ethiopia,Amhara,North Wello
5321,2009-10-01,2.0,Ethiopia,Tigray,North Western
148,2009-10-01,3.0,Ethiopia,Gambela,Nuwer
149,2009-10-01,3.0,Ethiopia,Amhara,Oromia
187,2009-10-01,4.0,Ethiopia,Somali,Shabelle
151,2009-10-01,3.0,Ethiopia,SNNP,Sidama
152,2009-10-01,3.0,Ethiopia,SNNP,Siltie
153,2009-10-01,3.0,Ethiopia,Somali,Siti
154,2009-10-01,3.0,Ethiopia,Tigray,South Eastern
5273,2009-10-01,1.0,Ethiopia,Amhara,South Gondar
156,2009-10-01,3.0,Ethiopia,SNNP,South Omo
157,2009-10-01,3.0,Ethiopia,Amhara,South Wello
5276,2009-10-01,1.0,Ethiopia,Oromia,South West Shewa
159,2009-10-01,3.0,Ethiopia,Tigray,Southern
160,2009-10-01,3.0,Ethiopia,Amhara,Wag Hamra
161,2009-10-01,3.0,Ethiopia,Oromia,West Arsi
162,2009-10-01,3.0,Ethiopia,Oromia,West Guji
163,2009-10-01,3.0,Ethiopia,Oromia,West Hararge
5282,2009-10-01,1.0,Ethiopia,Oromia,West Wellega
5283,2009-10-01,1.0,Ethiopia,Tigray,Western
166,2009-10-01,3.0,Ethiopia,SNNP,Wolayita
5284,2009-10-01,1.0,Ethiopia,SNNP,Yem Special
5338,2009-10-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
169,2009-10-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5339,2009-10-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
171,2009-10-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
172,2009-10-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
98,2009-10-01,3.0,Ethiopia,Gambela,Agnewak
178,2009-10-01,4.0,Ethiopia,Somali,Doolo
183,2009-10-01,4.0,Ethiopia,Somali,Korahe
5248,2009-10-01,1.0,Ethiopia,Oromia,Finfine Special
5270,2009-10-01,1.0,Ethiopia,Addis Ababa,Region 14
5278,2009-10-01,1.0,Ethiopia,Amhara,West Gojam
5238,2009-10-01,1.0,Ethiopia,SNNP,Basketo
5239,2009-10-01,1.0,Ethiopia,SNNP,Bench Maji
121,2009-10-01,3.0,Ethiopia,Gambela,Etang Special woreda
5255,2009-10-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5257,2009-10-01,1.0,Ethiopia,SNNP,Kefa
5260,2009-10-01,1.0,Ethiopia,SNNP,Konta Special
5263,2009-10-01,1.0,Ethiopia,Gambela,Mejenger
5235,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5296,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5254,2009-10-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5258,2009-10-01,1.0,Ethiopia,Oromia,Kelem Wellega
5262,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5264,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5319,2009-10-01,2.0,Ethiopia,Oromia,North Shewa
5271,2009-10-01,1.0,Ethiopia,SNNP,Sheka
5334,2009-10-01,2.0,Ethiopia,Oromia,West Shewa
5236,2009-10-01,1.0,Ethiopia,Amhara,Awi
5279,2009-10-01,1.0,Ethiopia,Amhara,West Gondar
189,2010-01-01,3.0,Ethiopia,Somali,Afder
191,2010-01-01,3.0,Ethiopia,SNNP,Alle
192,2010-01-01,3.0,Ethiopia,SNNP,Amaro
5399,2010-01-01,2.0,Ethiopia,Oromia,Arsi
193,2010-01-01,3.0,Ethiopia,Oromia,Bale
196,2010-01-01,3.0,Ethiopia,Oromia,Borena
5350,2010-01-01,1.0,Ethiopia,Oromia,Buno Bedele
197,2010-01-01,3.0,Ethiopia,SNNP,Burji
5405,2010-01-01,2.0,Ethiopia,Tigray,Central
5351,2010-01-01,1.0,Ethiopia,Amhara,Central Gondar
200,2010-01-01,3.0,Ethiopia,Somali,Daawa
5407,2010-01-01,2.0,Ethiopia,SNNP,Dawuro
201,2010-01-01,3.0,Ethiopia,SNNP,Derashe
5409,2010-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5353,2010-01-01,1.0,Ethiopia,Amhara,East Gojam
5412,2010-01-01,2.0,Ethiopia,Oromia,East Hararge
5413,2010-01-01,2.0,Ethiopia,Oromia,East Shewa
5355,2010-01-01,1.0,Ethiopia,Oromia,East Wellega
5415,2010-01-01,2.0,Ethiopia,Tigray,Eastern
205,2010-01-01,3.0,Ethiopia,Somali,Erer
5417,2010-01-01,2.0,Ethiopia,Somali,Fafan
5419,2010-01-01,2.0,Ethiopia,SNNP,Gamo
5420,2010-01-01,2.0,Ethiopia,SNNP,Gedeo
5421,2010-01-01,2.0,Ethiopia,SNNP,Gofa
210,2010-01-01,3.0,Ethiopia,Oromia,Guji
5423,2010-01-01,2.0,Ethiopia,SNNP,Guraghe
5424,2010-01-01,2.0,Ethiopia,SNNP,Hadiya
5425,2010-01-01,2.0,Ethiopia,SNNP,Halaba Special
5426,2010-01-01,2.0,Ethiopia,Harari,Harari
212,2010-01-01,3.0,Ethiopia,Somali,Jarar
5365,2010-01-01,1.0,Ethiopia,Oromia,Jimma
5368,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
5430,2010-01-01,2.0,Ethiopia,SNNP,Kembata Tibaro
214,2010-01-01,3.0,Ethiopia,SNNP,Konso
217,2010-01-01,3.0,Ethiopia,Somali,Liban
5433,2010-01-01,2.0,Ethiopia,Tigray,Mekele Special
5434,2010-01-01,2.0,Ethiopia,SNNP,Mirab Omo
220,2010-01-01,3.0,Ethiopia,Somali,Nogob
5435,2010-01-01,2.0,Ethiopia,Amhara,North Gondar
5436,2010-01-01,2.0,Ethiopia,Amhara,North Shewa
5438,2010-01-01,2.0,Ethiopia,Amhara,North Wello
5439,2010-01-01,2.0,Ethiopia,Tigray,North Western
224,2010-01-01,3.0,Ethiopia,Gambela,Nuwer
5440,2010-01-01,2.0,Ethiopia,Amhara,Oromia
226,2010-01-01,3.0,Ethiopia,Somali,Shabelle
5441,2010-01-01,2.0,Ethiopia,SNNP,Sidama
5442,2010-01-01,2.0,Ethiopia,SNNP,Siltie
5443,2010-01-01,2.0,Ethiopia,Somali,Siti
5444,2010-01-01,2.0,Ethiopia,Tigray,South Eastern
5445,2010-01-01,2.0,Ethiopia,Amhara,South Gondar
229,2010-01-01,3.0,Ethiopia,SNNP,South Omo
5447,2010-01-01,2.0,Ethiopia,Amhara,South Wello
5386,2010-01-01,1.0,Ethiopia,Oromia,South West Shewa
231,2010-01-01,3.0,Ethiopia,Tigray,Southern
232,2010-01-01,3.0,Ethiopia,Amhara,Wag Hamra
5451,2010-01-01,2.0,Ethiopia,Oromia,West Arsi
5452,2010-01-01,2.0,Ethiopia,Oromia,West Guji
5453,2010-01-01,2.0,Ethiopia,Oromia,West Hararge
5392,2010-01-01,1.0,Ethiopia,Oromia,West Wellega
5393,2010-01-01,1.0,Ethiopia,Tigray,Western
5456,2010-01-01,2.0,Ethiopia,SNNP,Wolayita
5394,2010-01-01,1.0,Ethiopia,SNNP,Yem Special
234,2010-01-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
235,2010-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5460,2010-01-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
237,2010-01-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
5462,2010-01-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
190,2010-01-01,3.0,Ethiopia,Gambela,Agnewak
202,2010-01-01,3.0,Ethiopia,Somali,Doolo
216,2010-01-01,3.0,Ethiopia,Somali,Korahe
5357,2010-01-01,1.0,Ethiopia,Oromia,Finfine Special
5380,2010-01-01,1.0,Ethiopia,Addis Ababa,Region 14
5388,2010-01-01,1.0,Ethiopia,Amhara,West Gojam
5347,2010-01-01,1.0,Ethiopia,SNNP,Basketo
5348,2010-01-01,1.0,Ethiopia,SNNP,Bench Maji
206,2010-01-01,3.0,Ethiopia,Gambela,Etang Special woreda
5364,2010-01-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5366,2010-01-01,1.0,Ethiopia,SNNP,Kefa
5369,2010-01-01,1.0,Ethiopia,SNNP,Konta Special
5372,2010-01-01,1.0,Ethiopia,Gambela,Mejenger
5344,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5410,2010-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5363,2010-01-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5367,2010-01-01,1.0,Ethiopia,Oromia,Kelem Wellega
5371,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5373,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5437,2010-01-01,2.0,Ethiopia,Oromia,North Shewa
5381,2010-01-01,1.0,Ethiopia,SNNP,Sheka
5454,2010-01-01,2.0,Ethiopia,Oromia,West Shewa
5345,2010-01-01,1.0,Ethiopia,Amhara,Awi
5389,2010-01-01,1.0,Ethiopia,Amhara,West Gondar
242,2010-04-01,2.0,Ethiopia,Somali,Afder
321,2010-04-01,3.0,Ethiopia,SNNP,Alle
322,2010-04-01,3.0,Ethiopia,SNNP,Amaro
5465,2010-04-01,1.0,Ethiopia,Oromia,Arsi
247,2010-04-01,2.0,Ethiopia,Oromia,Bale
250,2010-04-01,2.0,Ethiopia,Oromia,Borena
5472,2010-04-01,1.0,Ethiopia,Oromia,Buno Bedele
327,2010-04-01,3.0,Ethiopia,SNNP,Burji
328,2010-04-01,3.0,Ethiopia,Tigray,Central
5474,2010-04-01,1.0,Ethiopia,Amhara,Central Gondar
254,2010-04-01,2.0,Ethiopia,Somali,Daawa
255,2010-04-01,2.0,Ethiopia,SNNP,Dawuro
331,2010-04-01,3.0,Ethiopia,SNNP,Derashe
257,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5476,2010-04-01,1.0,Ethiopia,Amhara,East Gojam
334,2010-04-01,3.0,Ethiopia,Oromia,East Hararge
335,2010-04-01,3.0,Ethiopia,Oromia,East Shewa
5478,2010-04-01,1.0,Ethiopia,Oromia,East Wellega
336,2010-04-01,3.0,Ethiopia,Tigray,Eastern
337,2010-04-01,3.0,Ethiopia,Somali,Erer
265,2010-04-01,2.0,Ethiopia,Somali,Fafan
267,2010-04-01,2.0,Ethiopia,SNNP,Gamo
268,2010-04-01,2.0,Ethiopia,SNNP,Gedeo
269,2010-04-01,2.0,Ethiopia,SNNP,Gofa
5483,2010-04-01,1.0,Ethiopia,Oromia,Guji
271,2010-04-01,2.0,Ethiopia,SNNP,Guraghe
272,2010-04-01,2.0,Ethiopia,SNNP,Hadiya
344,2010-04-01,3.0,Ethiopia,SNNP,Halaba Special
345,2010-04-01,3.0,Ethiopia,Harari,Harari
347,2010-04-01,3.0,Ethiopia,Somali,Jarar
5488,2010-04-01,1.0,Ethiopia,Oromia,Jimma
5491,2010-04-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
281,2010-04-01,2.0,Ethiopia,SNNP,Kembata Tibaro
349,2010-04-01,3.0,Ethiopia,SNNP,Konso
285,2010-04-01,2.0,Ethiopia,Somali,Liban
353,2010-04-01,3.0,Ethiopia,Tigray,Mekele Special
289,2010-04-01,2.0,Ethiopia,SNNP,Mirab Omo
355,2010-04-01,3.0,Ethiopia,Somali,Nogob
291,2010-04-01,2.0,Ethiopia,Amhara,North Gondar
357,2010-04-01,3.0,Ethiopia,Amhara,North Shewa
358,2010-04-01,3.0,Ethiopia,Amhara,North Wello
295,2010-04-01,2.0,Ethiopia,Tigray,North Western
360,2010-04-01,3.0,Ethiopia,Gambela,Nuwer
361,2010-04-01,3.0,Ethiopia,Amhara,Oromia
298,2010-04-01,2.0,Ethiopia,Somali,Shabelle
300,2010-04-01,2.0,Ethiopia,SNNP,Sidama
301,2010-04-01,2.0,Ethiopia,SNNP,Siltie
302,2010-04-01,2.0,Ethiopia,Somali,Siti
366,2010-04-01,3.0,Ethiopia,Tigray,South Eastern
5504,2010-04-01,1.0,Ethiopia,Amhara,South Gondar
304,2010-04-01,2.0,Ethiopia,SNNP,South Omo
305,2010-04-01,2.0,Ethiopia,Amhara,South Wello
5507,2010-04-01,1.0,Ethiopia,Oromia,South West Shewa
371,2010-04-01,3.0,Ethiopia,Tigray,Southern
402,2010-04-01,4.0,Ethiopia,Amhara,Wag Hamra
5508,2010-04-01,1.0,Ethiopia,Oromia,West Arsi
5511,2010-04-01,1.0,Ethiopia,Oromia,West Guji
375,2010-04-01,3.0,Ethiopia,Oromia,West Hararge
5514,2010-04-01,1.0,Ethiopia,Oromia,West Wellega
5515,2010-04-01,1.0,Ethiopia,Tigray,Western
313,2010-04-01,2.0,Ethiopia,SNNP,Wolayita
5516,2010-04-01,1.0,Ethiopia,SNNP,Yem Special
315,2010-04-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
379,2010-04-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
316,2010-04-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
381,2010-04-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
318,2010-04-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
320,2010-04-01,3.0,Ethiopia,Gambela,Agnewak
333,2010-04-01,3.0,Ethiopia,Somali,Doolo
350,2010-04-01,3.0,Ethiopia,Somali,Korahe
5480,2010-04-01,1.0,Ethiopia,Oromia,Finfine Special
5501,2010-04-01,1.0,Ethiopia,Addis Ababa,Region 14
5509,2010-04-01,1.0,Ethiopia,Amhara,West Gojam
5469,2010-04-01,1.0,Ethiopia,SNNP,Basketo
5470,2010-04-01,1.0,Ethiopia,SNNP,Bench Maji
338,2010-04-01,3.0,Ethiopia,Gambela,Etang Special woreda
5487,2010-04-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5489,2010-04-01,1.0,Ethiopia,SNNP,Kefa
5492,2010-04-01,1.0,Ethiopia,SNNP,Konta Special
5494,2010-04-01,1.0,Ethiopia,Gambela,Mejenger
246,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Asosa
258,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5486,2010-04-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5490,2010-04-01,1.0,Ethiopia,Oromia,Kelem Wellega
286,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5495,2010-04-01,1.0,Ethiopia,Benishangul Gumz,Metekel
293,2010-04-01,2.0,Ethiopia,Oromia,North Shewa
5502,2010-04-01,1.0,Ethiopia,SNNP,Sheka
310,2010-04-01,2.0,Ethiopia,Oromia,West Shewa
5467,2010-04-01,1.0,Ethiopia,Amhara,Awi
5510,2010-04-01,1.0,Ethiopia,Amhara,West Gondar
406,2010-07-01,2.0,Ethiopia,Somali,Afder
408,2010-07-01,2.0,Ethiopia,SNNP,Alle
5518,2010-07-01,1.0,Ethiopia,SNNP,Amaro
410,2010-07-01,2.0,Ethiopia,Oromia,Arsi
412,2010-07-01,2.0,Ethiopia,Oromia,Bale
415,2010-07-01,2.0,Ethiopia,Oromia,Borena
5526,2010-07-01,1.0,Ethiopia,Oromia,Buno Bedele
416,2010-07-01,2.0,Ethiopia,SNNP,Burji
494,2010-07-01,3.0,Ethiopia,Tigray,Central
5528,2010-07-01,1.0,Ethiopia,Amhara,Central Gondar
418,2010-07-01,2.0,Ethiopia,Somali,Daawa
419,2010-07-01,2.0,Ethiopia,SNNP,Dawuro
420,2010-07-01,2.0,Ethiopia,SNNP,Derashe
497,2010-07-01,3.0,Ethiopia,Dire Dawa,Dire Dawa rural
5530,2010-07-01,1.0,Ethiopia,Amhara,East Gojam
500,2010-07-01,3.0,Ethiopia,Oromia,East Hararge
501,2010-07-01,3.0,Ethiopia,Oromia,East Shewa
5533,2010-07-01,1.0,Ethiopia,Oromia,East Wellega
502,2010-07-01,3.0,Ethiopia,Tigray,Eastern
503,2010-07-01,3.0,Ethiopia,Somali,Erer
429,2010-07-01,2.0,Ethiopia,Somali,Fafan
507,2010-07-01,3.0,Ethiopia,SNNP,Gamo
432,2010-07-01,2.0,Ethiopia,SNNP,Gedeo
509,2010-07-01,3.0,Ethiopia,SNNP,Gofa
5539,2010-07-01,1.0,Ethiopia,Oromia,Guji
435,2010-07-01,2.0,Ethiopia,SNNP,Guraghe
436,2010-07-01,2.0,Ethiopia,SNNP,Hadiya
513,2010-07-01,3.0,Ethiopia,SNNP,Halaba Special
5542,2010-07-01,1.0,Ethiopia,Harari,Harari
440,2010-07-01,2.0,Ethiopia,Somali,Jarar
5545,2010-07-01,1.0,Ethiopia,Oromia,Jimma
5548,2010-07-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
445,2010-07-01,2.0,Ethiopia,SNNP,Kembata Tibaro
446,2010-07-01,2.0,Ethiopia,SNNP,Konso
449,2010-07-01,2.0,Ethiopia,Somali,Liban
522,2010-07-01,3.0,Ethiopia,Tigray,Mekele Special
5553,2010-07-01,1.0,Ethiopia,SNNP,Mirab Omo
454,2010-07-01,2.0,Ethiopia,Somali,Nogob
525,2010-07-01,3.0,Ethiopia,Amhara,North Gondar
526,2010-07-01,3.0,Ethiopia,Amhara,North Shewa
528,2010-07-01,3.0,Ethiopia,Amhara,North Wello
458,2010-07-01,2.0,Ethiopia,Tigray,North Western
530,2010-07-01,3.0,Ethiopia,Gambela,Nuwer
460,2010-07-01,2.0,Ethiopia,Amhara,Oromia
461,2010-07-01,2.0,Ethiopia,Somali,Shabelle
463,2010-07-01,2.0,Ethiopia,SNNP,Sidama
536,2010-07-01,3.0,Ethiopia,SNNP,Siltie
465,2010-07-01,2.0,Ethiopia,Somali,Siti
538,2010-07-01,3.0,Ethiopia,Tigray,South Eastern
539,2010-07-01,3.0,Ethiopia,Amhara,South Gondar
467,2010-07-01,2.0,Ethiopia,SNNP,South Omo
468,2010-07-01,2.0,Ethiopia,Amhara,South Wello
5565,2010-07-01,1.0,Ethiopia,Oromia,South West Shewa
543,2010-07-01,3.0,Ethiopia,Tigray,Southern
544,2010-07-01,3.0,Ethiopia,Amhara,Wag Hamra
5566,2010-07-01,1.0,Ethiopia,Oromia,West Arsi
473,2010-07-01,2.0,Ethiopia,Oromia,West Guji
547,2010-07-01,3.0,Ethiopia,Oromia,West Hararge
5571,2010-07-01,1.0,Ethiopia,Oromia,West Wellega
5572,2010-07-01,1.0,Ethiopia,Tigray,Western
478,2010-07-01,2.0,Ethiopia,SNNP,Wolayita
5573,2010-07-01,1.0,Ethiopia,SNNP,Yem Special
480,2010-07-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
551,2010-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
482,2010-07-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
553,2010-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
484,2010-07-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
486,2010-07-01,3.0,Ethiopia,Gambela,Agnewak
422,2010-07-01,2.0,Ethiopia,Somali,Doolo
448,2010-07-01,2.0,Ethiopia,Somali,Korahe
5535,2010-07-01,1.0,Ethiopia,Oromia,Finfine Special
532,2010-07-01,3.0,Ethiopia,Addis Ababa,Region 14
